,id,value,location,sample date,measure
4322,41018,19.0,Boonsri,11-Feb-99,Chromium
4351,41777,12.0,Boonsri,11-Feb-99,Chromium
4380,42152,14.0,Boonsri,11-Feb-99,Chromium
4408,45768,37.0,Kohsoom,13-Feb-99,Chromium
4434,46169,15.0,Chai,18-Feb-99,Chromium
4466,46960,19.0,Chai,18-Feb-99,Chromium
4498,47364,13.0,Chai,18-Feb-99,Chromium
4529,48137,18.0,Somchair,20-Feb-99,Chromium
4559,48905,13.0,Busarakhan,20-Feb-99,Chromium
4589,50912,14.0,Kannika,26-Feb-99,Chromium
4618,51330,29.0,Kannika,26-Feb-99,Chromium
4647,52086,11.0,Kannika,26-Feb-99,Chromium
4674,52487,14.0,Sakda,27-Feb-99,Chromium
4704,52907,18.0,Sakda,27-Feb-99,Chromium
4734,53669,15.0,Sakda,27-Feb-99,Chromium
4762,41053,8.0,Boonsri,11-Mar-99,Chromium
4792,41811,3.0,Boonsri,11-Mar-99,Chromium
4819,42186,4.0,Boonsri,11-Mar-99,Chromium
4846,45798,8.6,Kohsoom,13-Mar-99,Chromium
4877,46208,3.0,Chai,17-Mar-99,Chromium
4908,46998,3.0,Chai,17-Mar-99,Chromium
4938,47402,2.5,Chai,17-Mar-99,Chromium
4968,48173,1.6,Somchair,19-Mar-99,Chromium
4998,48941,1.4,Busarakhan,19-Mar-99,Chromium
5028,50947,6.2,Kannika,24-Mar-99,Chromium
5058,51364,4.6,Kannika,24-Mar-99,Chromium
5086,52119,4.4,Kannika,24-Mar-99,Chromium
5114,52523,3.3,Sakda,25-Mar-99,Chromium
5145,52942,3.3,Sakda,25-Mar-99,Chromium
5173,53703,2.8,Sakda,25-Mar-99,Chromium
5200,41088,14.0,Boonsri,16-Apr-99,Chromium
5227,41842,7.0,Boonsri,16-Apr-99,Chromium
5253,42218,6.0,Boonsri,16-Apr-99,Chromium
5281,45833,10.0,Kohsoom,22-Apr-99,Chromium
5308,46245,6.0,Chai,22-Apr-99,Chromium
5336,47033,7.0,Chai,22-Apr-99,Chromium
5363,47438,6.0,Chai,22-Apr-99,Chromium
5390,48207,13.0,Somchair,23-Apr-99,Chromium
5416,48976,11.0,Busarakhan,23-Apr-99,Chromium
5441,50983,8.0,Kannika,23-Apr-99,Chromium
5466,51397,8.0,Kannika,23-Apr-99,Chromium
5492,52153,8.0,Kannika,23-Apr-99,Chromium
5519,52560,7.0,Sakda,26-Apr-99,Chromium
5543,52975,22.0,Sakda,26-Apr-99,Chromium
5568,53737,14.0,Sakda,26-Apr-99,Chromium
5593,41121,6.0,Boonsri,13-May-99,Chromium
5622,41873,5.0,Boonsri,13-May-99,Chromium
5650,42252,8.0,Boonsri,13-May-99,Chromium
5678,45865,3.0,Kohsoom,15-May-99,Chromium
5706,46279,7.0,Chai,20-May-99,Chromium
5734,47065,3.0,Chai,20-May-99,Chromium
5762,47471,8.0,Chai,20-May-99,Chromium
5791,52591,19.08,Sakda,26-May-99,Chromium
5823,53006,39.92,Sakda,26-May-99,Chromium
5854,53768,4.0,Sakda,26-May-99,Chromium
5881,48237,4.0,Somchair,27-May-99,Chromium
5908,49006,2.0,Busarakhan,27-May-99,Chromium
5936,51014,4.0,Kannika,28-May-99,Chromium
5964,51428,4.0,Kannika,28-May-99,Chromium
5991,52186,5.0,Kannika,28-May-99,Chromium
6019,41156,6.0,Boonsri,6-Jun-99,Chromium
6044,41906,9.0,Boonsri,6-Jun-99,Chromium
6069,42286,7.0,Boonsri,6-Jun-99,Chromium
6093,45898,15.0,Kohsoom,18-Jun-99,Chromium
6119,46313,5.0,Chai,19-Jun-99,Chromium
6146,47098,6.0,Chai,19-Jun-99,Chromium
6172,47505,5.0,Chai,19-Jun-99,Chromium
6197,48268,12.0,Somchair,22-Jun-99,Chromium
6219,49039,10.0,Busarakhan,22-Jun-99,Chromium
6245,51048,7.0,Kannika,23-Jun-99,Chromium
6272,51460,7.0,Kannika,23-Jun-99,Chromium
6299,52220,7.0,Kannika,23-Jun-99,Chromium
6325,52628,7.0,Sakda,25-Jun-99,Chromium
6351,53042,6.0,Sakda,25-Jun-99,Chromium
6378,53801,6.0,Sakda,25-Jun-99,Chromium
6390,45911,29.8,Kohsoom,15-Jul-99,Chromium
6397,46327,20.9,Chai,15-Jul-99,Chromium
6404,48277,19.5,Somchair,15-Jul-99,Chromium
6411,49052,22.1,Busarakhan,15-Jul-99,Chromium
6418,51062,22.0,Kannika,15-Jul-99,Chromium
6425,52641,49.7,Sakda,15-Jul-99,Chromium
6446,41187,9.0,Boonsri,22-Jul-99,Chromium
6472,41936,8.0,Boonsri,22-Jul-99,Chromium
6498,42316,9.0,Boonsri,22-Jul-99,Chromium
6524,46353,7.0,Chai,22-Jul-99,Chromium
6550,47129,9.0,Chai,22-Jul-99,Chromium
6576,47536,9.0,Chai,22-Jul-99,Chromium
6602,45936,12.0,Kohsoom,24-Jul-99,Chromium
6627,48302,19.0,Somchair,24-Jul-99,Chromium
6653,49077,19.0,Busarakhan,24-Jul-99,Chromium
6679,51088,9.0,Kannika,25-Jul-99,Chromium
6705,51492,9.0,Kannika,25-Jul-99,Chromium
6731,52252,9.0,Kannika,25-Jul-99,Chromium
6758,53833,22.62,Sakda,26-Jul-99,Chromium
6789,52667,10.0,Sakda,28-Jul-99,Chromium
6815,53074,10.0,Sakda,28-Jul-99,Chromium
6841,53870,5.0,Sakda,28-Jul-99,Chromium
6853,45948,26.9,Kohsoom,15-Aug-99,Chromium
6860,46366,13.8,Chai,15-Aug-99,Chromium
6867,48315,24.9,Somchair,15-Aug-99,Chromium
6874,49090,44.4,Busarakhan,15-Aug-99,Chromium
6881,51101,18.0,Kannika,15-Aug-99,Chromium
6888,52680,25.3,Sakda,15-Aug-99,Chromium
6909,41219,8.0,Boonsri,19-Aug-99,Chromium
6934,41967,8.0,Boonsri,19-Aug-99,Chromium
6961,45973,18.0,Kohsoom,28-Aug-99,Chromium
6986,46392,7.0,Chai,28-Aug-99,Chromium
7012,47160,8.0,Chai,28-Aug-99,Chromium
7038,47568,7.0,Chai,28-Aug-99,Chromium
7064,48340,14.0,Somchair,29-Aug-99,Chromium
7089,49115,9.0,Busarakhan,30-Aug-99,Chromium
7114,51127,8.0,Kannika,30-Aug-99,Chromium
7140,51523,8.0,Kannika,30-Aug-99,Chromium
7166,52284,8.0,Kannika,30-Aug-99,Chromium
7192,52706,8.0,Sakda,31-Aug-99,Chromium
7218,53105,7.0,Sakda,31-Aug-99,Chromium
7244,53902,7.0,Sakda,31-Aug-99,Chromium
7270,41250,5.0,Boonsri,16-Sep-99,Chromium
7299,41997,6.0,Boonsri,16-Sep-99,Chromium
7330,46424,6.0,Chai,16-Sep-99,Chromium
7356,47191,7.0,Chai,16-Sep-99,Chromium
7382,47600,7.0,Chai,16-Sep-99,Chromium
7408,46003,15.0,Kohsoom,18-Sep-99,Chromium
7434,48370,12.0,Somchair,18-Sep-99,Chromium
7460,49145,18.0,Busarakhan,18-Sep-99,Chromium
7486,51159,11.0,Kannika,19-Sep-99,Chromium
7512,51554,10.0,Kannika,19-Sep-99,Chromium
7538,52316,10.0,Kannika,19-Sep-99,Chromium
7564,52738,9.0,Sakda,21-Sep-99,Chromium
7590,53136,11.0,Sakda,21-Sep-99,Chromium
7616,53934,9.0,Sakda,21-Sep-99,Chromium
7642,41285,10.0,Boonsri,10-Oct-99,Chromium
7670,42031,12.0,Boonsri,10-Oct-99,Chromium
7700,46034,20.0,Kohsoom,20-Oct-99,Chromium
7728,46456,11.0,Chai,21-Oct-99,Chromium
7754,47222,17.0,Chai,21-Oct-99,Chromium
7783,47632,12.0,Chai,21-Oct-99,Chromium
7810,48401,31.0,Somchair,21-Oct-99,Chromium
7838,49176,16.0,Busarakhan,22-Oct-99,Chromium
7866,51191,10.0,Kannika,22-Oct-99,Chromium
7895,51585,19.0,Kannika,22-Oct-99,Chromium
7924,52348,14.0,Kannika,22-Oct-99,Chromium
7953,52770,18.0,Sakda,23-Oct-99,Chromium
7982,53167,11.0,Sakda,23-Oct-99,Chromium
8011,53966,13.0,Sakda,23-Oct-99,Chromium
8040,41319,14.0,Boonsri,5-Nov-99,Chromium
8066,42064,8.0,Boonsri,5-Nov-99,Chromium
8094,46067,20.0,Kohsoom,7-Nov-99,Chromium
8119,46488,10.0,Chai,18-Nov-99,Chromium
8148,47256,9.0,Chai,18-Nov-99,Chromium
8177,47665,7.0,Chai,18-Nov-99,Chromium
8206,48434,20.0,Somchair,20-Nov-99,Chromium
8235,49209,14.0,Busarakhan,20-Nov-99,Chromium
8264,51226,11.0,Kannika,26-Nov-99,Chromium
8293,51619,8.0,Kannika,26-Nov-99,Chromium
8322,52383,8.0,Kannika,26-Nov-99,Chromium
8351,52805,5.0,Sakda,26-Nov-99,Chromium
8380,53201,6.0,Sakda,26-Nov-99,Chromium
8409,54001,8.0,Sakda,26-Nov-99,Chromium
8438,41351,4.0,Boonsri,9-Dec-99,Chromium
8463,42095,4.0,Boonsri,9-Dec-99,Chromium
8491,46523,8.0,Chai,9-Dec-99,Chromium
8520,47290,9.0,Chai,9-Dec-99,Chromium
8549,47700,6.0,Chai,9-Dec-99,Chromium
8578,48468,10.0,Somchair,10-Dec-99,Chromium
8607,49243,7.0,Busarakhan,10-Dec-99,Chromium
8636,46097,25.0,Kohsoom,11-Dec-99,Chromium
8662,52840,10.0,Sakda,15-Dec-99,Chromium
8691,53235,7.0,Sakda,15-Dec-99,Chromium
8720,54036,10.0,Sakda,15-Dec-99,Chromium
8749,51261,12.0,Kannika,16-Dec-99,Chromium
8778,51653,12.0,Kannika,16-Dec-99,Chromium
8807,52418,9.0,Kannika,16-Dec-99,Chromium
8839,97494,18.55,Boonsri,14-Jan-00,Chromium
8871,98286,17.78,Boonsri,14-Jan-00,Chromium
8900,104638,15.41,Chai,14-Jan-00,Chromium
8931,105441,18.21,Chai,14-Jan-00,Chromium
8962,106233,24.29,Chai,14-Jan-00,Chromium
8993,107023,21.67,Somchair,15-Jan-00,Chromium
9024,107830,12.51,Busarakhan,15-Jan-00,Chromium
9055,103830,20.14,Kohsoom,16-Jan-00,Chromium
9084,110667,14.82,Kannika,19-Jan-00,Chromium
9115,111468,14.49,Kannika,19-Jan-00,Chromium
9146,112265,14.49,Kannika,19-Jan-00,Chromium
9177,113064,17.08,Sakda,19-Jan-00,Chromium
9208,113865,15.81,Sakda,19-Jan-00,Chromium
9239,114660,17.93,Sakda,19-Jan-00,Chromium
9270,96736,17.12,Boonsri,10-Feb-00,Chromium
9302,97532,21.06,Boonsri,10-Feb-00,Chromium
9334,98321,9.55,Boonsri,10-Feb-00,Chromium
9366,103865,27.55,Kohsoom,12-Feb-00,Chromium
9398,104675,19.08,Chai,18-Feb-00,Chromium
9429,105478,21.73,Chai,18-Feb-00,Chromium
9460,106270,22.42,Chai,18-Feb-00,Chromium
9491,110704,27.46,Kannika,18-Feb-00,Chromium
9522,111505,37.14,Kannika,18-Feb-00,Chromium
9553,112302,29.83,Kannika,18-Feb-00,Chromium
9584,107060,24.6,Somchair,19-Feb-00,Chromium
9615,107867,15.12,Busarakhan,19-Feb-00,Chromium
9646,113101,24.66,Sakda,19-Feb-00,Chromium
9677,113902,30.06,Sakda,19-Feb-00,Chromium
9708,114697,37.98,Sakda,19-Feb-00,Chromium
9739,96774,18.45,Boonsri,10-Mar-00,Chromium
9771,97570,19.22,Boonsri,10-Mar-00,Chromium
9800,98359,17.31,Boonsri,10-Mar-00,Chromium
9829,103903,32.15,Kohsoom,12-Mar-00,Chromium
9861,104712,17.08,Chai,18-Mar-00,Chromium
9893,105515,19.37,Chai,18-Mar-00,Chromium
9925,106307,21.42,Chai,18-Mar-00,Chromium
9957,107097,25.16,Somchair,19-Mar-00,Chromium
9989,107904,19.62,Busarakhan,19-Mar-00,Chromium
10021,113138,26.56,Sakda,23-Mar-00,Chromium
10053,113939,29.32,Sakda,23-Mar-00,Chromium
10085,114734,35.14,Sakda,23-Mar-00,Chromium
10117,110741,26.23,Kannika,24-Mar-00,Chromium
10149,111542,32.14,Kannika,24-Mar-00,Chromium
10181,112339,28.76,Kannika,24-Mar-00,Chromium
10213,96812,1.0,Boonsri,14-Apr-00,Chromium
10246,97605,2.0,Boonsri,14-Apr-00,Chromium
10279,98394,1.0,Boonsri,14-Apr-00,Chromium
10312,103941,3.0,Kohsoom,16-Apr-00,Chromium
10345,104750,1.0,Chai,28-Apr-00,Chromium
10377,105553,4.0,Chai,28-Apr-00,Chromium
10409,106345,1.0,Chai,28-Apr-00,Chromium
10442,107135,3.0,Somchair,28-Apr-00,Chromium
10474,107942,2.0,Busarakhan,29-Apr-00,Chromium
10507,110779,2.0,Kannika,29-Apr-00,Chromium
10539,111580,1.0,Kannika,29-Apr-00,Chromium
10571,112377,1.0,Kannika,29-Apr-00,Chromium
10603,113176,1.0,Sakda,29-Apr-00,Chromium
10636,113977,1.0,Sakda,29-Apr-00,Chromium
10669,114772,1.0,Sakda,29-Apr-00,Chromium
10701,96851,14.25,Boonsri,12-May-00,Chromium
10732,97644,45.09,Boonsri,12-May-00,Chromium
10762,98433,8.08,Boonsri,12-May-00,Chromium
10792,103980,24.81,Kohsoom,14-May-00,Chromium
10824,104787,12.67,Chai,19-May-00,Chromium
10856,105591,11.64,Chai,19-May-00,Chromium
10888,106383,28.91,Chai,19-May-00,Chromium
10920,107173,38.0,Somchair,20-May-00,Chromium
10952,113215,19.08,Sakda,26-May-00,Chromium
10984,114016,39.92,Sakda,26-May-00,Chromium
11016,114810,22.62,Sakda,26-May-00,Chromium
11048,107981,10.41,Busarakhan,27-May-00,Chromium
11080,110817,19.77,Kannika,27-May-00,Chromium
11112,111618,26.77,Kannika,27-May-00,Chromium
11144,112414,54.2,Kannika,27-May-00,Chromium
11176,96888,1.0,Boonsri,9-Jun-00,Chromium
11209,97680,1.0,Boonsri,9-Jun-00,Chromium
11242,98469,1.0,Boonsri,9-Jun-00,Chromium
11275,113253,8.0,Sakda,24-Jun-00,Chromium
11305,114054,4.0,Sakda,24-Jun-00,Chromium
11335,114848,4.0,Sakda,24-Jun-00,Chromium
11365,110855,4.0,Kannika,25-Jun-00,Chromium
11395,111656,5.0,Kannika,25-Jun-00,Chromium
11425,112452,6.0,Kannika,25-Jun-00,Chromium
11455,108019,15.0,Busarakhan,26-Jun-00,Chromium
11485,107211,5.0,Somchair,27-Jun-00,Chromium
11515,104825,9.0,Chai,28-Jun-00,Chromium
11545,105629,5.0,Chai,28-Jun-00,Chromium
11577,106421,7.0,Chai,28-Jun-00,Chromium
11609,104018,15.0,Kohsoom,29-Jun-00,Chromium
11641,96927,4.0,Boonsri,14-Jul-00,Chromium
11670,97719,1.0,Boonsri,14-Jul-00,Chromium
11699,98508,2.0,Boonsri,14-Jul-00,Chromium
11713,104036,10.6,Kohsoom,15-Jul-00,Chromium
11719,104841,21.9,Chai,15-Jul-00,Chromium
11725,107227,6.2,Somchair,15-Jul-00,Chromium
11731,108035,7.0,Busarakhan,15-Jul-00,Chromium
11737,112468,10.6,Kannika,15-Jul-00,Chromium
11743,114864,3.0,Sakda,15-Jul-00,Chromium
11764,104062,8.0,Kohsoom,16-Jul-00,Chromium
11793,104866,5.0,Chai,21-Jul-00,Chromium
11821,105667,2.0,Chai,21-Jul-00,Chromium
11847,106458,3.0,Chai,21-Jul-00,Chromium
11875,107253,3.0,Somchair,27-Jul-00,Chromium
11903,108061,4.0,Busarakhan,28-Jul-00,Chromium
11931,110890,5.0,Kannika,28-Jul-00,Chromium
11960,111692,4.0,Kannika,28-Jul-00,Chromium
11989,112493,19.0,Kannika,28-Jul-00,Chromium
12018,113288,9.0,Sakda,29-Jul-00,Chromium
12047,114090,9.0,Sakda,29-Jul-00,Chromium
12076,114889,5.0,Sakda,29-Jul-00,Chromium
12090,104077,28.8,Kohsoom,15-Aug-00,Chromium
12096,104882,76.9,Chai,15-Aug-00,Chromium
12102,107267,33.6,Somchair,15-Aug-00,Chromium
12108,108075,84.4,Busarakhan,15-Aug-00,Chromium
12114,110905,32.0,Kannika,15-Aug-00,Chromium
12120,113303,23.2,Sakda,15-Aug-00,Chromium
12141,96962,34.0,Boonsri,17-Aug-00,Chromium
12170,97754,13.0,Boonsri,17-Aug-00,Chromium
12199,98543,17.0,Boonsri,17-Aug-00,Chromium
12228,104103,51.0,Kohsoom,25-Aug-00,Chromium
12258,104908,22.0,Chai,26-Aug-00,Chromium
12287,105699,16.0,Chai,26-Aug-00,Chromium
12316,106490,14.0,Chai,26-Aug-00,Chromium
12346,107293,20.0,Somchair,27-Aug-00,Chromium
12374,108101,12.0,Busarakhan,28-Aug-00,Chromium
12404,110931,18.0,Kannika,28-Aug-00,Chromium
12433,111727,16.0,Kannika,28-Aug-00,Chromium
12462,112528,15.0,Kannika,28-Aug-00,Chromium
12491,113329,14.0,Sakda,29-Aug-00,Chromium
12520,114125,15.0,Sakda,29-Aug-00,Chromium
12549,114924,17.0,Sakda,29-Aug-00,Chromium
12578,96996,6.0,Boonsri,8-Sep-00,Chromium
12606,97789,5.0,Boonsri,8-Sep-00,Chromium
12634,98577,2.0,Boonsri,8-Sep-00,Chromium
12662,104139,2.0,Kohsoom,10-Sep-00,Chromium
12691,113364,11.0,Sakda,21-Sep-00,Chromium
12719,114159,6.0,Sakda,21-Sep-00,Chromium
12747,114958,28.0,Sakda,21-Sep-00,Chromium
12775,104942,34.0,Chai,23-Sep-00,Chromium
12804,105734,14.0,Chai,23-Sep-00,Chromium
12833,106525,10.0,Chai,23-Sep-00,Chromium
12859,110965,4.0,Kannika,23-Sep-00,Chromium
12887,111762,2.0,Kannika,23-Sep-00,Chromium
12916,112562,2.0,Kannika,23-Sep-00,Chromium
12944,107327,6.0,Somchair,24-Sep-00,Chromium
12973,108137,6.0,Busarakhan,24-Sep-00,Chromium
13002,97030,2.0,Boonsri,6-Oct-00,Chromium
13031,97823,2.0,Boonsri,6-Oct-00,Chromium
13060,98611,2.0,Boonsri,6-Oct-00,Chromium
13089,104174,18.0,Kohsoom,15-Oct-00,Chromium
13118,104977,10.0,Chai,16-Oct-00,Chromium
13147,105769,14.0,Chai,16-Oct-00,Chromium
13176,106557,12.0,Chai,16-Oct-00,Chromium
13204,107362,26.0,Somchair,17-Oct-00,Chromium
13233,108172,14.0,Busarakhan,18-Oct-00,Chromium
13261,110999,21.0,Kannika,18-Oct-00,Chromium
13291,111797,23.0,Kannika,18-Oct-00,Chromium
13320,112596,17.0,Kannika,18-Oct-00,Chromium
13349,113398,20.0,Sakda,19-Oct-00,Chromium
13378,114193,17.0,Sakda,19-Oct-00,Chromium
13407,114992,17.0,Sakda,19-Oct-00,Chromium
13436,97065,14.0,Boonsri,10-Nov-00,Chromium
13464,97858,17.0,Boonsri,10-Nov-00,Chromium
13491,98646,14.0,Boonsri,10-Nov-00,Chromium
13518,104208,20.0,Kohsoom,12-Nov-00,Chromium
13546,105012,13.0,Chai,18-Nov-00,Chromium
13574,105804,12.0,Chai,18-Nov-00,Chromium
13602,106591,10.0,Chai,18-Nov-00,Chromium
13629,107397,15.0,Somchair,23-Nov-00,Chromium
13657,113433,16.0,Sakda,23-Nov-00,Chromium
13685,114228,16.0,Sakda,23-Nov-00,Chromium
13713,115027,17.0,Sakda,23-Nov-00,Chromium
13741,108206,9.0,Busarakhan,24-Nov-00,Chromium
13768,111035,18.0,Kannika,25-Nov-00,Chromium
13796,111832,20.0,Kannika,25-Nov-00,Chromium
13824,112631,19.0,Kannika,25-Nov-00,Chromium
13852,105046,20.0,Chai,3-Dec-00,Chromium
13880,105838,13.0,Chai,3-Dec-00,Chromium
13908,106624,18.0,Chai,3-Dec-00,Chromium
13936,107431,20.0,Somchair,4-Dec-00,Chromium
13964,108239,16.0,Busarakhan,4-Dec-00,Chromium
13992,97099,16.0,Boonsri,8-Dec-00,Chromium
14020,97891,9.0,Boonsri,8-Dec-00,Chromium
14048,98679,11.0,Boonsri,8-Dec-00,Chromium
14076,104242,9.0,Kohsoom,10-Dec-00,Chromium
14105,111069,24.0,Kannika,30-Dec-00,Chromium
14133,111866,15.0,Kannika,30-Dec-00,Chromium
14161,112665,16.0,Kannika,30-Dec-00,Chromium
14189,113467,15.0,Sakda,30-Dec-00,Chromium
14217,114262,12.0,Sakda,30-Dec-00,Chromium
