,id,value,location,sample date,measure
2604,2608,0.0,Boonsri,3-Oct-98,Mercury
2636,2971,0.0,Boonsri,3-Oct-98,Mercury
2668,8684,0.0,Kannika,23-Oct-98,Mercury
2700,9159,0.0,Kannika,23-Oct-98,Mercury
2732,9642,0.0,Kannika,23-Oct-98,Mercury
2764,9768,0.0,Sakda,24-Oct-98,Mercury
2796,10011,0.0,Sakda,24-Oct-98,Mercury
2828,10131,0.0,Sakda,24-Oct-98,Mercury
2860,6755,0.0,Busarakhan,29-Oct-98,Mercury
2892,5437,0.0,Chai,30-Oct-98,Mercury
2924,5915,0.0,Chai,30-Oct-98,Mercury
2956,6393,0.0,Chai,30-Oct-98,Mercury
2988,6635,0.0,Somchair,30-Oct-98,Mercury
3020,2648,0.0,Boonsri,7-Nov-98,Mercury
3052,3011,0.0,Boonsri,7-Nov-98,Mercury
3084,4993,0.0,Kohsoom,14-Nov-98,Mercury
3116,8724,0.0,Kannika,20-Nov-98,Mercury
3148,9199,0.0,Kannika,20-Nov-98,Mercury
3180,9682,0.0,Kannika,20-Nov-98,Mercury
3212,9808,0.0,Sakda,20-Nov-98,Mercury
3244,10051,0.0,Sakda,20-Nov-98,Mercury
3276,10171,0.0,Sakda,20-Nov-98,Mercury
3308,5477,0.0,Chai,26-Nov-98,Mercury
3340,5955,0.0,Chai,26-Nov-98,Mercury
3372,6433,0.0,Chai,26-Nov-98,Mercury
3404,6675,0.0,Somchair,28-Nov-98,Mercury
3436,6795,0.0,Busarakhan,28-Nov-98,Mercury
3468,2688,0.0,Boonsri,5-Dec-98,Mercury
3500,3051,0.0,Boonsri,5-Dec-98,Mercury
3532,9848,0.0,Sakda,10-Dec-98,Mercury
3564,10091,0.0,Sakda,10-Dec-98,Mercury
3596,10211,0.0,Sakda,10-Dec-98,Mercury
3628,5033,0.0,Kohsoom,13-Dec-98,Mercury
3658,8758,0.0,Kannika,17-Dec-98,Mercury
3689,9239,0.0,Kannika,17-Dec-98,Mercury
3721,9722,0.0,Kannika,17-Dec-98,Mercury
3753,5517,0.0,Chai,18-Dec-98,Mercury
3785,5995,0.0,Chai,18-Dec-98,Mercury
3817,6473,0.0,Chai,18-Dec-98,Mercury
3849,6715,0.0,Somchair,19-Dec-98,Mercury
3881,6835,0.0,Busarakhan,19-Dec-98,Mercury
36142,589643,0.40700000000000003,Boonsri,14-Jan-05,Mercury
36189,591245,0.0,Boonsri,14-Jan-05,Mercury
36234,592993,0.0,Boonsri,14-Jan-05,Mercury
36276,613534,0.0,Kannika,16-Jan-05,Mercury
36317,614476,0.0,Kannika,16-Jan-05,Mercury
36356,615486,0.0,Kannika,16-Jan-05,Mercury
36397,616415,0.0,Sakda,16-Jan-05,Mercury
36439,617359,0.0,Sakda,16-Jan-05,Mercury
36479,618374,0.0,Sakda,16-Jan-05,Mercury
36519,607574,0.0,Somchair,22-Jan-05,Mercury
36559,608521,0.0,Busarakhan,22-Jan-05,Mercury
36600,603333,0.483,Chai,27-Jan-05,Mercury
36640,604699,1.27,Chai,27-Jan-05,Mercury
36677,606223,0.0,Chai,27-Jan-05,Mercury
36717,589694,0.0,Boonsri,28-Jan-05,Mercury
36765,591303,1.109,Boonsri,28-Jan-05,Mercury
36812,593043,0.995,Boonsri,28-Jan-05,Mercury
36893,603369,0.377,Chai,31-Jan-05,Mercury
36913,604741,0.0,Chai,31-Jan-05,Mercury
36933,606258,0.0,Chai,31-Jan-05,Mercury
36962,589746,0.0,Boonsri,11-Feb-05,Mercury
36998,591363,0.0,Boonsri,11-Feb-05,Mercury
37032,593095,0.0,Boonsri,11-Feb-05,Mercury
37065,613580,0.579,Kannika,11-Feb-05,Mercury
37101,614529,0.0,Kannika,11-Feb-05,Mercury
37134,615533,0.0,Kannika,11-Feb-05,Mercury
37167,616462,0.0,Sakda,11-Feb-05,Mercury
37204,617413,0.0,Sakda,11-Feb-05,Mercury
37237,618420,0.0,Sakda,11-Feb-05,Mercury
37270,607621,0.0,Somchair,20-Feb-05,Mercury
37312,608568,0.0,Busarakhan,20-Feb-05,Mercury
37347,603394,0.0,Chai,21-Feb-05,Mercury
37369,604768,0.0,Chai,21-Feb-05,Mercury
37390,606284,0.0,Chai,21-Feb-05,Mercury
37421,589789,0.0,Boonsri,24-Feb-05,Mercury
37468,591413,0.0,Boonsri,24-Feb-05,Mercury
37514,593137,0.0,Boonsri,24-Feb-05,Mercury
37598,603420,0.0,Chai,28-Feb-05,Mercury
37631,604800,0.0,Chai,28-Feb-05,Mercury
37662,606309,0.0,Chai,28-Feb-05,Mercury
37703,589840,0.0,Boonsri,11-Mar-05,Mercury
37749,591471,0.0,Boonsri,11-Mar-05,Mercury
37794,593188,0.34700000000000003,Boonsri,11-Mar-05,Mercury
37837,613621,0.579,Kannika,11-Mar-05,Mercury
37877,614577,0.0,Kannika,11-Mar-05,Mercury
37916,615572,0.0,Kannika,11-Mar-05,Mercury
37954,616504,0.0,Sakda,11-Mar-05,Mercury
37992,617459,0.0,Sakda,11-Mar-05,Mercury
38028,618458,0.0,Sakda,11-Mar-05,Mercury
38065,603464,0.0,Chai,17-Mar-05,Mercury
38107,604851,0.0,Chai,17-Mar-05,Mercury
38146,606353,0.0,Chai,17-Mar-05,Mercury
38186,607668,0.0,Somchair,24-Mar-05,Mercury
38229,608616,0.0,Busarakhan,24-Mar-05,Mercury
38274,589892,0.0,Boonsri,25-Mar-05,Mercury
38324,591531,0.0,Boonsri,25-Mar-05,Mercury
38373,593240,0.0,Boonsri,25-Mar-05,Mercury
38461,603503,0.0,Chai,31-Mar-05,Mercury
38496,604896,0.0,Chai,31-Mar-05,Mercury
38528,606391,0.0,Chai,31-Mar-05,Mercury
38571,589947,0.0,Boonsri,8-Apr-05,Mercury
38618,591594,0.0,Boonsri,8-Apr-05,Mercury
38663,593295,0.0,Boonsri,8-Apr-05,Mercury
38705,613666,0.0,Kannika,8-Apr-05,Mercury
38749,614630,0.0,Kannika,8-Apr-05,Mercury
38790,615616,0.0,Kannika,8-Apr-05,Mercury
38832,616548,0.0,Sakda,8-Apr-05,Mercury
38875,617510,0.0,Sakda,8-Apr-05,Mercury
38915,618501,0.0,Sakda,8-Apr-05,Mercury
38956,603548,0.0,Chai,11-Apr-05,Mercury
38999,604947,0.0,Chai,11-Apr-05,Mercury
39040,606436,0.0,Chai,11-Apr-05,Mercury
39077,603589,0.0,Chai,21-Apr-05,Mercury
39114,604995,0.0,Chai,21-Apr-05,Mercury
39149,606477,0.33399999999999996,Chai,21-Apr-05,Mercury
39191,589999,0.0,Boonsri,22-Apr-05,Mercury
39240,591653,0.0,Boonsri,22-Apr-05,Mercury
39289,593345,0.0,Boonsri,22-Apr-05,Mercury
39334,607715,0.0,Somchair,24-Apr-05,Mercury
39376,608663,0.0,Busarakhan,24-Apr-05,Mercury
39469,590053,0.0,Boonsri,13-May-05,Mercury
39517,591709,0.0,Boonsri,13-May-05,Mercury
39565,593399,0.0,Boonsri,13-May-05,Mercury
39613,613715,0.0,Kannika,13-May-05,Mercury
39659,614685,0.39299999999999996,Kannika,13-May-05,Mercury
39704,615664,0.0,Kannika,13-May-05,Mercury
39749,616596,0.0,Sakda,13-May-05,Mercury
39795,617563,0.0,Sakda,13-May-05,Mercury
39840,618548,0.0,Sakda,13-May-05,Mercury
39882,603634,0.322,Chai,16-May-05,Mercury
39926,605047,0.0,Chai,16-May-05,Mercury
39969,606521,0.0,Chai,16-May-05,Mercury
40004,603673,0.0,Chai,23-May-05,Mercury
40039,605089,0.0,Chai,23-May-05,Mercury
40072,606560,0.0,Chai,23-May-05,Mercury
40177,590127,0.0,Boonsri,28-May-05,Mercury
40208,591783,0.0,Boonsri,28-May-05,Mercury
40239,593474,0.0,Boonsri,28-May-05,Mercury
40317,607764,0.0,Somchair,29-May-05,Mercury
40361,608711,0.0,Busarakhan,29-May-05,Mercury
40408,590164,0.0,Boonsri,10-Jun-05,Mercury
40455,591827,0.0,Boonsri,10-Jun-05,Mercury
40501,593511,0.0,Boonsri,10-Jun-05,Mercury
40544,613764,0.0,Kannika,10-Jun-05,Mercury
40571,614742,0.0,Kannika,10-Jun-05,Mercury
40596,615713,0.0,Kannika,10-Jun-05,Mercury
40623,616648,0.0,Sakda,10-Jun-05,Mercury
40651,617621,0.0,Sakda,10-Jun-05,Mercury
40678,618598,0.0,Sakda,10-Jun-05,Mercury
40816,603721,0.0,Chai,13-Jun-05,Mercury
40861,605143,0.0,Chai,13-Jun-05,Mercury
40906,606608,0.0,Chai,13-Jun-05,Mercury
40950,607813,0.0,Somchair,17-Jun-05,Mercury
40976,608761,0.0,Busarakhan,17-Jun-05,Mercury
40997,603765,0.0,Chai,20-Jun-05,Mercury
41034,605195,0.0,Chai,20-Jun-05,Mercury
41068,606652,0.0,Chai,20-Jun-05,Mercury
41148,590216,0.0,Boonsri,24-Jun-05,Mercury
41197,591886,0.0,Boonsri,24-Jun-05,Mercury
41242,593563,0.0,Boonsri,24-Jun-05,Mercury
41324,590270,0.0,Boonsri,8-Jul-05,Mercury
41375,591944,0.0,Boonsri,8-Jul-05,Mercury
41425,593617,0.0,Boonsri,8-Jul-05,Mercury
41476,613819,0.0,Kannika,8-Jul-05,Mercury
41524,614802,0.0,Kannika,8-Jul-05,Mercury
41571,615767,0.0,Kannika,8-Jul-05,Mercury
41618,616703,0.0,Sakda,8-Jul-05,Mercury
41667,617683,0.0,Sakda,8-Jul-05,Mercury
41714,618652,0.0,Sakda,8-Jul-05,Mercury
41760,590326,0.0,Boonsri,22-Jul-05,Mercury
41809,592008,0.0,Boonsri,22-Jul-05,Mercury
41857,593673,0.0,Boonsri,22-Jul-05,Mercury
41904,603813,0.0,Chai,23-Jul-05,Mercury
41951,605250,0.0,Chai,23-Jul-05,Mercury
41997,606700,0.0,Chai,23-Jul-05,Mercury
42071,607865,0.0,Somchair,24-Jul-05,Mercury
42117,608814,0.0,Busarakhan,24-Jul-05,Mercury
42177,603857,0.0,Chai,31-Jul-05,Mercury
42216,605303,0.0,Chai,31-Jul-05,Mercury
42253,606744,0.0,Chai,31-Jul-05,Mercury
42298,590380,0.0,Boonsri,12-Aug-05,Mercury
42348,592069,0.0,Boonsri,12-Aug-05,Mercury
42397,593727,0.0,Boonsri,12-Aug-05,Mercury
42447,613872,0.0,Kannika,12-Aug-05,Mercury
42500,614864,0.0,Kannika,12-Aug-05,Mercury
42551,615820,0.0,Kannika,12-Aug-05,Mercury
42602,616757,0.0,Sakda,12-Aug-05,Mercury
42655,617745,0.0,Sakda,12-Aug-05,Mercury
42706,618705,0.0,Sakda,12-Aug-05,Mercury
42755,607917,0.0,Somchair,14-Aug-05,Mercury
42784,608866,0.0,Busarakhan,14-Aug-05,Mercury
42813,603906,0.0,Chai,18-Aug-05,Mercury
42863,605360,0.0,Chai,18-Aug-05,Mercury
42911,606793,0.0,Chai,18-Aug-05,Mercury
42975,603955,0.0,Chai,25-Aug-05,Mercury
43015,605416,0.0,Chai,25-Aug-05,Mercury
43054,606841,0.0,Chai,25-Aug-05,Mercury
43098,590435,0.0,Boonsri,26-Aug-05,Mercury
43150,592132,0.0,Boonsri,26-Aug-05,Mercury
43201,593782,0.0,Boonsri,26-Aug-05,Mercury
43319,590490,0.469,Boonsri,9-Sep-05,Mercury
43367,592191,0.0,Boonsri,9-Sep-05,Mercury
43414,593837,0.0,Boonsri,9-Sep-05,Mercury
43461,613926,0.0,Kannika,9-Sep-05,Mercury
43507,614925,0.0,Kannika,9-Sep-05,Mercury
43551,615873,0.0,Kannika,9-Sep-05,Mercury
43595,616811,0.0,Sakda,9-Sep-05,Mercury
43640,617806,0.0,Sakda,9-Sep-05,Mercury
43684,618758,0.0,Sakda,9-Sep-05,Mercury
43728,604001,0.0,Chai,22-Sep-05,Mercury
43773,605470,0.0,Chai,22-Sep-05,Mercury
43817,606886,0.0,Chai,22-Sep-05,Mercury
43861,590543,0.0,Boonsri,23-Sep-05,Mercury
43911,592247,0.0,Boonsri,23-Sep-05,Mercury
43960,593890,0.0,Boonsri,23-Sep-05,Mercury
44009,607969,0.0,Somchair,24-Sep-05,Mercury
44054,608918,0.0,Busarakhan,24-Sep-05,Mercury
44138,604045,0.0,Chai,29-Sep-05,Mercury
44179,605522,0.0,Chai,29-Sep-05,Mercury
44218,606930,0.0,Chai,29-Sep-05,Mercury
44263,590600,0.0,Boonsri,2-Oct-05,Mercury
44300,592311,0.0,Boonsri,2-Oct-05,Mercury
44340,593947,0.0,Boonsri,2-Oct-05,Mercury
44374,604095,0.0,Chai,10-Oct-05,Mercury
44414,605579,0.0,Chai,10-Oct-05,Mercury
44457,606979,0.0,Chai,10-Oct-05,Mercury
44498,613976,0.0,Kannika,14-Oct-05,Mercury
44538,614982,0.0,Kannika,14-Oct-05,Mercury
44575,615922,0.0,Kannika,14-Oct-05,Mercury
44615,616860,0.0,Sakda,14-Oct-05,Mercury
44655,617863,0.0,Sakda,14-Oct-05,Mercury
44694,618807,0.0,Sakda,14-Oct-05,Mercury
44728,604135,0.0,Chai,20-Oct-05,Mercury
44761,605631,0.0,Chai,20-Oct-05,Mercury
44790,607022,0.0,Chai,20-Oct-05,Mercury
44823,590642,0.0,Boonsri,21-Oct-05,Mercury
44863,592365,0.0,Boonsri,21-Oct-05,Mercury
44900,593988,0.0,Boonsri,21-Oct-05,Mercury
44937,602841,0.0,Kohsoom,23-Oct-05,Mercury
44967,608019,0.0,Somchair,23-Oct-05,Mercury
45010,608967,0.0,Busarakhan,23-Oct-05,Mercury
45054,590687,0.0,Boonsri,6-Nov-05,Mercury
45096,592416,0.0,Boonsri,6-Nov-05,Mercury
45139,594032,0.0,Boonsri,6-Nov-05,Mercury
45177,614022,0.0,Kannika,11-Nov-05,Mercury
45216,615033,0.0,Kannika,11-Nov-05,Mercury
45252,615969,0.0,Kannika,11-Nov-05,Mercury
45289,616906,0.0,Sakda,11-Nov-05,Mercury
45327,617916,0.0,Sakda,11-Nov-05,Mercury
45362,618852,0.0,Sakda,11-Nov-05,Mercury
45399,604177,0.0,Chai,19-Nov-05,Mercury
45441,605678,0.0,Chai,19-Nov-05,Mercury
45480,607059,0.0,Chai,19-Nov-05,Mercury
45518,608071,0.0,Somchair,24-Nov-05,Mercury
45557,609017,0.0,Busarakhan,24-Nov-05,Mercury
45599,590734,0.0,Boonsri,25-Nov-05,Mercury
45638,592474,0.0,Boonsri,25-Nov-05,Mercury
45674,594078,0.0,Boonsri,25-Nov-05,Mercury
45709,604219,0.0,Chai,26-Nov-05,Mercury
45740,605727,0.0,Chai,26-Nov-05,Mercury
45769,607098,0.0,Chai,26-Nov-05,Mercury
45844,590778,0.0,Boonsri,2-Dec-05,Mercury
45888,592525,0.0,Boonsri,2-Dec-05,Mercury
45930,594125,0.0,Boonsri,2-Dec-05,Mercury
45969,604257,0.0,Chai,5-Dec-05,Mercury
46003,605772,0.0,Chai,5-Dec-05,Mercury
46037,607135,0.0,Chai,5-Dec-05,Mercury
46069,614066,0.0,Kannika,9-Dec-05,Mercury
46102,615083,0.0,Kannika,9-Dec-05,Mercury
46133,616012,0.0,Kannika,9-Dec-05,Mercury
46164,616949,0.0,Sakda,9-Dec-05,Mercury
46196,617964,0.0,Sakda,9-Dec-05,Mercury
46232,618893,0.0,Sakda,9-Dec-05,Mercury
46269,590826,0.0,Boonsri,16-Dec-05,Mercury
46310,592581,0.0,Boonsri,16-Dec-05,Mercury
46348,594172,0.0,Boonsri,16-Dec-05,Mercury
46379,604291,0.0,Chai,16-Dec-05,Mercury
46407,605815,0.0,Chai,16-Dec-05,Mercury
46439,607168,0.0,Chai,16-Dec-05,Mercury
46476,602923,0.0,Kohsoom,18-Dec-05,Mercury
46515,608115,0.0,Somchair,22-Dec-05,Mercury
46551,609062,0.0,Busarakhan,22-Dec-05,Mercury
46589,683188,0.025,Boonsri,13-Jan-06,Mercury
46627,684787,0.025,Boonsri,13-Jan-06,Mercury
46663,686468,0.115,Boonsri,13-Jan-06,Mercury
46700,707032,0.025,Kannika,13-Jan-06,Mercury
46737,707983,0.025,Kannika,13-Jan-06,Mercury
46771,709005,0.025,Kannika,13-Jan-06,Mercury
46806,709966,0.025,Sakda,13-Jan-06,Mercury
46841,710917,0.025,Sakda,13-Jan-06,Mercury
46877,711915,0.025,Sakda,13-Jan-06,Mercury
46915,696839,0.161,Chai,19-Jan-06,Mercury
46953,698213,0.16,Chai,19-Jan-06,Mercury
46989,699712,0.048,Chai,19-Jan-06,Mercury
47151,696876,0.08,Chai,28-Jan-06,Mercury
47181,698257,0.067,Chai,28-Jan-06,Mercury
47212,699749,0.16,Chai,28-Jan-06,Mercury
47246,702036,0.025,Busarakhan,28-Jan-06,Mercury
47319,701078,0.025,Somchair,29-Jan-06,Mercury
47355,683280,0.025,Boonsri,10-Feb-06,Mercury
47397,684885,0.025,Boonsri,10-Feb-06,Mercury
47439,686562,0.025,Boonsri,10-Feb-06,Mercury
47480,707073,0.025,Kannika,10-Feb-06,Mercury
47515,708023,0.025,Kannika,10-Feb-06,Mercury
47554,709045,0.025,Kannika,10-Feb-06,Mercury
47594,710006,0.025,Sakda,10-Feb-06,Mercury
47628,710960,0.026000000000000002,Sakda,10-Feb-06,Mercury
47666,711958,0.025,Sakda,10-Feb-06,Mercury
47707,683328,0.025,Boonsri,24-Feb-06,Mercury
47750,684933,0.025,Boonsri,24-Feb-06,Mercury
47793,686610,0.025,Boonsri,24-Feb-06,Mercury
47836,696914,0.025,Chai,24-Feb-06,Mercury
47876,698298,0.025,Chai,24-Feb-06,Mercury
47913,699787,0.025,Chai,24-Feb-06,Mercury
47949,701118,0.541,Somchair,25-Feb-06,Mercury
47986,702079,0.111,Busarakhan,25-Feb-06,Mercury
48062,696954,0.025,Chai,28-Feb-06,Mercury
48093,698335,0.025,Chai,28-Feb-06,Mercury
48122,699823,0.040999999999999995,Chai,28-Feb-06,Mercury
48159,683377,0.025,Boonsri,9-Mar-06,Mercury
48205,684982,0.025,Boonsri,9-Mar-06,Mercury
48248,686660,0.025,Boonsri,9-Mar-06,Mercury
48289,707112,0.025,Kannika,9-Mar-06,Mercury
48327,708066,0.025,Kannika,9-Mar-06,Mercury
48365,709089,0.027000000000000003,Kannika,9-Mar-06,Mercury
48404,710045,0.028999999999999998,Sakda,9-Mar-06,Mercury
48445,711002,0.025,Sakda,9-Mar-06,Mercury
48472,712002,0.034,Sakda,9-Mar-06,Mercury
48500,696994,0.031,Chai,17-Mar-06,Mercury
48540,698373,0.025,Chai,17-Mar-06,Mercury
48578,699863,0.025,Chai,17-Mar-06,Mercury
48616,683428,0.025,Boonsri,23-Mar-06,Mercury
48658,685030,0.028999999999999998,Boonsri,23-Mar-06,Mercury
48700,686709,0.025,Boonsri,23-Mar-06,Mercury
48742,701160,0.026000000000000002,Somchair,23-Mar-06,Mercury
48778,702124,0.04,Busarakhan,23-Mar-06,Mercury
48853,697035,0.025,Chai,29-Mar-06,Mercury
48875,698412,0.025,Chai,29-Mar-06,Mercury
48908,699901,0.025,Chai,29-Mar-06,Mercury
48943,683477,0.03,Boonsri,6-Apr-06,Mercury
48989,685086,0.025,Boonsri,6-Apr-06,Mercury
49033,686759,0.025,Boonsri,6-Apr-06,Mercury
49076,707158,0.051,Kannika,15-Apr-06,Mercury
49118,708119,0.025,Kannika,15-Apr-06,Mercury
49156,709135,0.255,Kannika,15-Apr-06,Mercury
49198,710094,0.139,Sakda,15-Apr-06,Mercury
49239,711044,0.025,Sakda,15-Apr-06,Mercury
49276,712037,0.027000000000000003,Sakda,15-Apr-06,Mercury
49317,697067,0.07,Chai,23-Apr-06,Mercury
49359,698462,0.047,Chai,23-Apr-06,Mercury
49397,699939,0.09300000000000001,Chai,23-Apr-06,Mercury
49434,683527,0.033,Boonsri,27-Apr-06,Mercury
49478,685143,0.025,Boonsri,27-Apr-06,Mercury
49523,686809,0.025,Boonsri,27-Apr-06,Mercury
49555,701203,0.07400000000000001,Somchair,27-Apr-06,Mercury
49598,702168,0.033,Busarakhan,27-Apr-06,Mercury
49778,683576,0.040999999999999995,Boonsri,3-May-06,Mercury
49828,685202,0.032,Boonsri,3-May-06,Mercury
49876,686848,0.027000000000000003,Boonsri,3-May-06,Mercury
49921,707206,0.025,Kannika,11-May-06,Mercury
49953,708172,0.025,Kannika,11-May-06,Mercury
49996,709184,0.025,Kannika,11-May-06,Mercury
50038,710141,0.025,Sakda,11-May-06,Mercury
50070,711096,0.035,Sakda,11-May-06,Mercury
50100,712085,0.033,Sakda,11-May-06,Mercury
50144,683631,0.037000000000000005,Boonsri,25-May-06,Mercury
50190,685264,0.028999999999999998,Boonsri,25-May-06,Mercury
50236,686900,0.03,Boonsri,25-May-06,Mercury
50428,701253,0.034,Somchair,31-May-06,Mercury
50472,702214,0.027999999999999997,Busarakhan,31-May-06,Mercury
50496,697186,0.025,Chai,1-Jun-06,Mercury
50534,698591,0.025,Chai,1-Jun-06,Mercury
50571,700056,0.025,Chai,1-Jun-06,Mercury
50615,683682,0.115,Boonsri,8-Jun-06,Mercury
50661,685324,0.105,Boonsri,8-Jun-06,Mercury
50706,686951,0.125,Boonsri,8-Jun-06,Mercury
50748,710174,0.025,Sakda,8-Jun-06,Mercury
50795,711136,0.042,Sakda,8-Jun-06,Mercury
50840,712130,0.025,Sakda,8-Jun-06,Mercury
50887,697234,0.025,Chai,18-Jun-06,Mercury
50932,698646,0.032,Chai,18-Jun-06,Mercury
50976,700103,0.025,Chai,18-Jun-06,Mercury
51023,683733,0.084,Boonsri,22-Jun-06,Mercury
51067,685383,0.107,Boonsri,22-Jun-06,Mercury
51112,687003,0.12,Boonsri,22-Jun-06,Mercury
51157,701301,0.025,Somchair,25-Jun-06,Mercury
51205,702249,0.122,Busarakhan,25-Jun-06,Mercury
51345,708228,0.096,Kannika,26-Jun-06,Mercury
51391,709231,0.128,Kannika,26-Jun-06,Mercury
51438,697284,0.08900000000000001,Chai,9-Jul-06,Mercury
51487,698704,0.132,Chai,9-Jul-06,Mercury
51534,700154,0.045,Chai,9-Jul-06,Mercury
51583,707295,0.025,Kannika,11-Jul-06,Mercury
51631,708289,0.025,Kannika,11-Jul-06,Mercury
51677,709285,0.025,Kannika,11-Jul-06,Mercury
51725,683782,0.076,Boonsri,13-Jul-06,Mercury
51778,685442,0.040999999999999995,Boonsri,13-Jul-06,Mercury
51830,687056,0.042,Boonsri,13-Jul-06,Mercury
51881,710229,0.052000000000000005,Sakda,13-Jul-06,Mercury
51930,711198,0.025,Sakda,13-Jul-06,Mercury
51977,712184,0.025,Sakda,13-Jul-06,Mercury
52020,697333,0.106,Chai,15-Jul-06,Mercury
52061,698760,0.098,Chai,15-Jul-06,Mercury
52101,700203,0.062,Chai,15-Jul-06,Mercury
52146,701356,0.031,Somchair,16-Jul-06,Mercury
52194,702304,0.053,Busarakhan,16-Jul-06,Mercury
52243,683840,0.08,Boonsri,27-Jul-06,Mercury
52296,685508,0.049,Boonsri,27-Jul-06,Mercury
52348,687114,0.105,Boonsri,27-Jul-06,Mercury
52429,683898,0.052000000000000005,Boonsri,10-Aug-06,Mercury
52476,685574,0.025,Boonsri,10-Aug-06,Mercury
52522,687172,0.066,Boonsri,10-Aug-06,Mercury
52567,707348,0.025,Kannika,10-Aug-06,Mercury
52616,708349,0.025,Kannika,10-Aug-06,Mercury
52664,709338,0.025,Kannika,10-Aug-06,Mercury
52713,710283,0.025,Sakda,10-Aug-06,Mercury
52763,711259,0.025,Sakda,10-Aug-06,Mercury
