,id,value,location,sample date,measure
80144,1025051,125.0,Sakda,8-May-09,Aluminium
80191,1026172,120.0,Sakda,8-May-09,Aluminium
80455,1005826,130.0,Chai,21-May-09,Aluminium
80502,1007214,150.0,Chai,21-May-09,Aluminium
80549,1008576,158.0,Chai,21-May-09,Aluminium
80596,1009527,180.0,Somchair,25-May-09,Aluminium
80643,1010303,110.0,Busarakhan,25-May-09,Aluminium
80899,1020589,160.0,Kannika,12-Jun-09,Aluminium
80945,1021683,170.0,Kannika,12-Jun-09,Aluminium
80991,1022840,178.0,Kannika,12-Jun-09,Aluminium
81037,1023997,120.0,Sakda,12-Jun-09,Aluminium
81083,1025118,144.0,Sakda,12-Jun-09,Aluminium
81129,1026239,146.0,Sakda,12-Jun-09,Aluminium
81175,1005910,144.0,Chai,14-Jun-09,Aluminium
81221,1007298,150.0,Chai,14-Jun-09,Aluminium
81267,1008660,161.0,Chai,14-Jun-09,Aluminium
81592,1009594,175.0,Somchair,28-Jun-09,Aluminium
81638,1010370,140.0,Busarakhan,28-Jun-09,Aluminium
81880,1020654,230.0,Kannika,11-Jul-09,Aluminium
81926,1021748,210.0,Kannika,11-Jul-09,Aluminium
81972,1022905,189.0,Kannika,11-Jul-09,Aluminium
82018,1024062,190.0,Sakda,11-Jul-09,Aluminium
82063,1025183,210.0,Sakda,11-Jul-09,Aluminium
82108,1026304,210.0,Sakda,11-Jul-09,Aluminium
82458,1009657,250.0,Somchair,26-Jul-09,Aluminium
82500,1010433,140.0,Busarakhan,26-Jul-09,Aluminium
82612,1020719,88.0,Kannika,8-Aug-09,Aluminium
82658,1021813,75.0,Kannika,8-Aug-09,Aluminium
82704,1022970,89.0,Kannika,8-Aug-09,Aluminium
82750,1024125,89.0,Sakda,8-Aug-09,Aluminium
82796,1025246,91.0,Sakda,8-Aug-09,Aluminium
82842,1026367,97.0,Sakda,8-Aug-09,Aluminium
83284,1009717,120.0,Somchair,28-Aug-09,Aluminium
83330,1010493,112.0,Busarakhan,28-Aug-09,Aluminium
83442,1024190,90.0,Sakda,7-Sep-09,Aluminium
83486,1025311,100.0,Sakda,7-Sep-09,Aluminium
83530,1026432,120.0,Sakda,7-Sep-09,Aluminium
83740,1020785,100.0,Kannika,9-Sep-09,Aluminium
83785,1021879,93.0,Kannika,9-Sep-09,Aluminium
83830,1023036,87.0,Kannika,9-Sep-09,Aluminium
83972,1006156,110.0,Chai,22-Sep-09,Aluminium
84041,1007544,140.0,Chai,22-Sep-09,Aluminium
84084,1008906,130.0,Chai,22-Sep-09,Aluminium
84153,1009782,150.0,Somchair,24-Sep-09,Aluminium
84529,1024283,110.0,Sakda,8-Oct-09,Aluminium
84571,1025404,93.0,Sakda,8-Oct-09,Aluminium
84613,1026552,90.0,Sakda,8-Oct-09,Aluminium
84661,1020850,97.0,Kannika,10-Oct-09,Aluminium
84703,1021979,101.0,Kannika,10-Oct-09,Aluminium
84745,1023163,120.0,Kannika,10-Oct-09,Aluminium
84814,1006260,130.0,Chai,19-Oct-09,Aluminium
84884,1007622,140.0,Chai,19-Oct-09,Aluminium
84954,1009010,120.0,Chai,19-Oct-09,Aluminium
85239,1009871,147.0,Somchair,30-Oct-09,Aluminium
85308,1010619,140.0,Busarakhan,30-Oct-09,Aluminium
85575,1020908,51.0,Kannika,13-Nov-09,Aluminium
85616,1022037,60.0,Kannika,13-Nov-09,Aluminium
85684,1023221,67.0,Kannika,13-Nov-09,Aluminium
85725,1024341,67.0,Sakda,13-Nov-09,Aluminium
85766,1025462,59.0,Sakda,13-Nov-09,Aluminium
85807,1026610,54.0,Sakda,13-Nov-09,Aluminium
85847,1009959,114.0,Somchair,14-Nov-09,Aluminium
85886,1010707,78.0,Busarakhan,14-Nov-09,Aluminium
85926,1006366,79.0,Chai,16-Nov-09,Aluminium
85967,1007728,67.0,Chai,16-Nov-09,Aluminium
86008,1009116,71.0,Chai,16-Nov-09,Aluminium
86255,1006460,70.0,Chai,5-Dec-09,Aluminium
86296,1007822,67.0,Chai,5-Dec-09,Aluminium
86337,1009210,57.0,Chai,5-Dec-09,Aluminium
86378,1020966,47.0,Kannika,5-Dec-09,Aluminium
86419,1022122,52.0,Kannika,5-Dec-09,Aluminium
86460,1023279,60.0,Kannika,5-Dec-09,Aluminium
86501,1024399,23.0,Sakda,5-Dec-09,Aluminium
86542,1025520,47.0,Sakda,5-Dec-09,Aluminium
86583,1026668,49.0,Sakda,5-Dec-09,Aluminium
86903,1010016,87.0,Somchair,19-Dec-09,Aluminium
86944,1010764,61.0,Busarakhan,19-Dec-09,Aluminium
87017,1349126,55.0,Kannika,10-Jan-10,Aluminium
87056,1349735,60.0,Kannika,10-Jan-10,Aluminium
87095,1350344,58.0,Kannika,10-Jan-10,Aluminium
87134,1350953,89.0,Sakda,10-Jan-10,Aluminium
87173,1351562,80.0,Sakda,10-Jan-10,Aluminium
87212,1352171,77.0,Sakda,10-Jan-10,Aluminium
87311,1341157,83.0,Chai,17-Jan-10,Aluminium
87348,1342361,78.0,Chai,17-Jan-10,Aluminium
87385,1343565,84.0,Chai,17-Jan-10,Aluminium
87444,1326721,89.0,Somchair,24-Jan-10,Aluminium
87483,1327317,59.0,Busarakhan,24-Jan-10,Aluminium
116598,2622989,0.0,Kannika,12-Jun-14,Aluminium
116633,2623492,0.0,Kannika,12-Jun-14,Aluminium
116668,2623994,0.0,Kannika,12-Jun-14,Aluminium
