,id,value,location,sample date,measure
2158,6597,0.0,Somchair,24-Aug-98,Arsenic
2190,8606,0.0,Kannika,25-Aug-98,Arsenic
2222,9081,0.0,Kannika,25-Aug-98,Arsenic
2254,9564,0.0,Kannika,25-Aug-98,Arsenic
2286,9973,0.0,Sakda,26-Aug-98,Arsenic
2318,2570,0.0,Boonsri,5-Sep-98,Arsenic
2350,2933,0.0,Boonsri,5-Sep-98,Arsenic
2382,8646,0.0,Kannika,20-Sep-98,Arsenic
2414,9121,0.0,Kannika,20-Sep-98,Arsenic
2446,9604,0.0,Kannika,20-Sep-98,Arsenic
2478,5399,0.0,Chai,27-Sep-98,Arsenic
2510,5877,0.0,Chai,27-Sep-98,Arsenic
2542,6355,0.0,Chai,27-Sep-98,Arsenic
2574,4955,0.0,Kohsoom,1-Oct-98,Arsenic
2606,2610,0.0,Boonsri,3-Oct-98,Arsenic
2638,2973,0.0,Boonsri,3-Oct-98,Arsenic
2670,8686,0.0,Kannika,23-Oct-98,Arsenic
2702,9161,0.0,Kannika,23-Oct-98,Arsenic
2734,9644,0.0,Kannika,23-Oct-98,Arsenic
2766,9770,0.0,Sakda,24-Oct-98,Arsenic
2798,10013,0.0,Sakda,24-Oct-98,Arsenic
2830,10133,0.0,Sakda,24-Oct-98,Arsenic
2862,6757,0.0,Busarakhan,29-Oct-98,Arsenic
2894,5439,0.0,Chai,30-Oct-98,Arsenic
2926,5917,0.0,Chai,30-Oct-98,Arsenic
2958,6395,0.0,Chai,30-Oct-98,Arsenic
2990,6637,0.0,Somchair,30-Oct-98,Arsenic
3022,2650,0.0,Boonsri,7-Nov-98,Arsenic
3054,3013,0.0,Boonsri,7-Nov-98,Arsenic
3086,4995,0.0,Kohsoom,14-Nov-98,Arsenic
3118,8726,0.0,Kannika,20-Nov-98,Arsenic
3150,9201,0.0,Kannika,20-Nov-98,Arsenic
3182,9684,0.0,Kannika,20-Nov-98,Arsenic
3214,9810,0.0,Sakda,20-Nov-98,Arsenic
3246,10053,0.0,Sakda,20-Nov-98,Arsenic
3278,10173,0.0,Sakda,20-Nov-98,Arsenic
3310,5479,0.0,Chai,26-Nov-98,Arsenic
3342,5957,0.0,Chai,26-Nov-98,Arsenic
3374,6435,0.0,Chai,26-Nov-98,Arsenic
3406,6677,0.0,Somchair,28-Nov-98,Arsenic
3438,6797,0.0,Busarakhan,28-Nov-98,Arsenic
3470,2690,0.0,Boonsri,5-Dec-98,Arsenic
3502,3053,0.0,Boonsri,5-Dec-98,Arsenic
3534,9850,0.0,Sakda,10-Dec-98,Arsenic
3566,10093,0.0,Sakda,10-Dec-98,Arsenic
3598,10213,0.0,Sakda,10-Dec-98,Arsenic
3630,5035,0.0,Kohsoom,13-Dec-98,Arsenic
3660,8760,0.0,Kannika,17-Dec-98,Arsenic
3691,9241,0.0,Kannika,17-Dec-98,Arsenic
3723,9724,0.0,Kannika,17-Dec-98,Arsenic
3755,5519,0.0,Chai,18-Dec-98,Arsenic
3787,5997,0.0,Chai,18-Dec-98,Arsenic
3819,6475,0.0,Chai,18-Dec-98,Arsenic
3851,6717,0.0,Somchair,19-Dec-98,Arsenic
3883,6837,0.0,Busarakhan,19-Dec-98,Arsenic
31259,515243,2.227,Busarakhan,14-Mar-04,Arsenic
31308,521502,0.622,Sakda,19-Mar-04,Arsenic
31382,512463,0.1,Chai,21-Mar-04,Arsenic
31460,502432,0.242,Boonsri,26-Mar-04,Arsenic
31517,510521,0.8190000000000001,Kohsoom,28-Mar-04,Arsenic
68510,910497,0.58,Kannika,10-Jan-08,Arsenic
68553,911400,0.63,Kannika,10-Jan-08,Arsenic
68596,912317,0.44,Kannika,10-Jan-08,Arsenic
68637,913221,0.46,Sakda,12-Jan-08,Arsenic
68678,914176,0.55,Sakda,12-Jan-08,Arsenic
68719,915141,0.53,Sakda,12-Jan-08,Arsenic
68762,902209,0.45,Chai,18-Jan-08,Arsenic
68802,903334,0.46,Chai,18-Jan-08,Arsenic
68841,904468,0.47,Chai,18-Jan-08,Arsenic
68959,905582,0.36,Somchair,3-Feb-08,Arsenic
68997,906171,0.21,Busarakhan,3-Feb-08,Arsenic
69060,902257,0.2,Chai,15-Feb-08,Arsenic
69102,903382,0.24,Chai,15-Feb-08,Arsenic
69144,904516,0.26,Chai,15-Feb-08,Arsenic
69408,913274,0.2,Sakda,23-Feb-08,Arsenic
69452,914229,0.5,Sakda,23-Feb-08,Arsenic
69496,915194,0.44,Sakda,23-Feb-08,Arsenic
70167,913362,0.41,Sakda,11-Apr-08,Arsenic
70211,914317,0.41,Sakda,11-Apr-08,Arsenic
70255,915282,0.38,Sakda,11-Apr-08,Arsenic
70299,910590,0.28,Kannika,14-Apr-08,Arsenic
70343,911493,0.3,Kannika,14-Apr-08,Arsenic
70387,912410,0.28,Kannika,14-Apr-08,Arsenic
70431,902393,0.25,Chai,28-Apr-08,Arsenic
70475,903518,0.28,Chai,28-Apr-08,Arsenic
70519,904652,0.3,Chai,28-Apr-08,Arsenic
70564,905664,0.48,Somchair,3-May-08,Arsenic
70608,906254,0.39,Busarakhan,3-May-08,Arsenic
71148,902468,0.2,Chai,31-May-08,Arsenic
71189,903593,0.2,Chai,31-May-08,Arsenic
71230,904727,0.21,Chai,31-May-08,Arsenic
71347,903661,0.35,Chai,12-Jun-08,Arsenic
71461,914426,0.39,Sakda,13-Jun-08,Arsenic
71570,911600,0.43,Kannika,15-Jun-08,Arsenic
71856,905774,0.84,Somchair,26-Jun-08,Arsenic
71902,906364,0.84,Busarakhan,26-Jun-08,Arsenic
72084,889529,1.31,Boonsri,11-Jul-08,Arsenic
72139,891074,0.96,Boonsri,11-Jul-08,Arsenic
72194,892508,1.47,Boonsri,11-Jul-08,Arsenic
72540,889599,1.7,Boonsri,25-Jul-08,Arsenic
72594,891144,2.0,Boonsri,25-Jul-08,Arsenic
72648,892578,1.2,Boonsri,25-Jul-08,Arsenic
72702,901435,1.1,Kohsoom,27-Jul-08,Arsenic
73655,913595,0.51,Sakda,6-Sep-08,Arsenic
73698,914560,0.56,Sakda,6-Sep-08,Arsenic
73741,915514,0.5,Sakda,6-Sep-08,Arsenic
73784,910817,0.4,Kannika,7-Sep-08,Arsenic
73827,911734,0.42,Kannika,7-Sep-08,Arsenic
73870,912640,0.44,Kannika,7-Sep-08,Arsenic
73913,902714,0.41,Chai,11-Sep-08,Arsenic
73956,903850,0.49,Chai,11-Sep-08,Arsenic
73999,904972,0.55,Chai,11-Sep-08,Arsenic
74117,905909,0.56,Somchair,21-Sep-08,Arsenic
74160,906499,0.31,Busarakhan,21-Sep-08,Arsenic
74501,910871,0.081,Kannika,12-Oct-08,Arsenic
74546,911788,0.07,Kannika,12-Oct-08,Arsenic
74591,912694,0.052000000000000005,Kannika,12-Oct-08,Arsenic
74636,913649,0.1,Sakda,12-Oct-08,Arsenic
74681,914614,0.092,Sakda,12-Oct-08,Arsenic
74726,915568,0.083,Sakda,12-Oct-08,Arsenic
74855,902788,0.085,Chai,17-Oct-08,Arsenic
74899,903924,0.098,Chai,17-Oct-08,Arsenic
74943,905046,0.09699999999999999,Chai,17-Oct-08,Arsenic
74987,905963,0.11,Somchair,19-Oct-08,Arsenic
75032,906554,0.098,Busarakhan,19-Oct-08,Arsenic
75397,910926,0.39,Kannika,7-Nov-08,Arsenic
75443,911843,0.41,Kannika,7-Nov-08,Arsenic
75489,912749,0.45,Kannika,7-Nov-08,Arsenic
75535,913704,0.45,Sakda,7-Nov-08,Arsenic
75581,914669,0.48,Sakda,7-Nov-08,Arsenic
75627,915623,0.51,Sakda,7-Nov-08,Arsenic
75673,902860,0.25,Chai,15-Nov-08,Arsenic
75718,903995,0.44,Chai,15-Nov-08,Arsenic
75764,905118,0.38,Chai,15-Nov-08,Arsenic
75810,906018,0.39,Somchair,17-Nov-08,Arsenic
75856,906609,0.51,Busarakhan,17-Nov-08,Arsenic
76160,906072,1.0,Somchair,5-Dec-08,Arsenic
76201,906663,0.86,Busarakhan,5-Dec-08,Arsenic
76396,910981,0.93,Kannika,12-Dec-08,Arsenic
76442,911898,0.98,Kannika,12-Dec-08,Arsenic
76488,912804,0.95,Kannika,12-Dec-08,Arsenic
76534,913759,0.86,Sakda,12-Dec-08,Arsenic
76580,914724,0.93,Sakda,12-Dec-08,Arsenic
76626,915678,0.84,Sakda,12-Dec-08,Arsenic
76672,906119,1.0,Somchair,15-Dec-08,Arsenic
76719,906714,0.95,Busarakhan,15-Dec-08,Arsenic
77200,1011198,0.5,Achara,15-Jan-09,Arsenic
77270,1010814,2.03,Decha,21-Jan-09,Arsenic
77571,1011246,0.5,Achara,13-Feb-09,Arsenic
77944,1010844,0.5,Decha,17-Feb-09,Arsenic
78483,1010887,0.5,Decha,17-Mar-09,Arsenic
78694,1011294,0.5,Achara,19-Mar-09,Arsenic
79049,1011343,1.7,Achara,17-Apr-09,Arsenic
79086,1020456,1.5,Kannika,17-Apr-09,Arsenic
79133,1021551,1.9,Kannika,17-Apr-09,Arsenic
79180,1022707,1.7,Kannika,17-Apr-09,Arsenic
79227,1023864,1.4,Sakda,17-Apr-09,Arsenic
79274,1024985,1.0,Sakda,17-Apr-09,Arsenic
79321,1026106,1.2,Sakda,17-Apr-09,Arsenic
79368,1005740,1.3,Chai,18-Apr-09,Arsenic
79415,1007128,1.7,Chai,18-Apr-09,Arsenic
79462,1008490,1.5,Chai,18-Apr-09,Arsenic
79728,1009462,2.3,Somchair,25-Apr-09,Arsenic
79775,1010238,1.8,Busarakhan,25-Apr-09,Arsenic
79957,1020524,1.6,Kannika,8-May-09,Arsenic
80004,1021618,1.4,Kannika,8-May-09,Arsenic
80051,1022775,1.4,Kannika,8-May-09,Arsenic
80098,1023932,1.2,Sakda,8-May-09,Arsenic
80145,1025053,1.3,Sakda,8-May-09,Arsenic
80192,1026174,1.3,Sakda,8-May-09,Arsenic
80456,1005828,1.4,Chai,21-May-09,Arsenic
80503,1007216,1.2,Chai,21-May-09,Arsenic
80550,1008578,1.4,Chai,21-May-09,Arsenic
80597,1009529,1.2,Somchair,25-May-09,Arsenic
80644,1010305,1.2,Busarakhan,25-May-09,Arsenic
80863,1011414,0.5,Achara,12-Jun-09,Arsenic
80900,1020591,1.0,Kannika,12-Jun-09,Arsenic
80946,1021685,1.04,Kannika,12-Jun-09,Arsenic
80992,1022842,1.1,Kannika,12-Jun-09,Arsenic
81038,1023999,1.1,Sakda,12-Jun-09,Arsenic
81084,1025120,1.4,Sakda,12-Jun-09,Arsenic
81130,1026241,1.4,Sakda,12-Jun-09,Arsenic
81176,1005912,1.0,Chai,14-Jun-09,Arsenic
81222,1007300,1.1,Chai,14-Jun-09,Arsenic
81268,1008662,1.0,Chai,14-Jun-09,Arsenic
81593,1009596,1.0,Somchair,28-Jun-09,Arsenic
81639,1010372,0.88,Busarakhan,28-Jun-09,Arsenic
81720,1005993,1.0,Chai,9-Jul-09,Arsenic
81764,1007381,0.95,Chai,9-Jul-09,Arsenic
81808,1008743,1.0,Chai,9-Jul-09,Arsenic
81844,1011454,1.4,Achara,11-Jul-09,Arsenic
81881,1020656,0.92,Kannika,11-Jul-09,Arsenic
81927,1021750,0.94,Kannika,11-Jul-09,Arsenic
81973,1022907,0.9,Kannika,11-Jul-09,Arsenic
82459,1009659,2.3,Somchair,26-Jul-09,Arsenic
82501,1010435,1.9,Busarakhan,26-Jul-09,Arsenic
82613,1020721,0.59,Kannika,8-Aug-09,Arsenic
82659,1021815,0.63,Kannika,8-Aug-09,Arsenic
82705,1022972,0.61,Kannika,8-Aug-09,Arsenic
82751,1024127,1.0,Sakda,8-Aug-09,Arsenic
82797,1025248,1.2,Sakda,8-Aug-09,Arsenic
82843,1026369,1.1,Sakda,8-Aug-09,Arsenic
83149,1006074,1.0,Chai,23-Aug-09,Arsenic
83194,1007462,1.2,Chai,23-Aug-09,Arsenic
83239,1008824,1.3,Chai,23-Aug-09,Arsenic
83285,1009719,0.91,Somchair,28-Aug-09,Arsenic
83331,1010495,1.2,Busarakhan,28-Aug-09,Arsenic
83443,1024192,1.0,Sakda,7-Sep-09,Arsenic
83487,1025313,1.1,Sakda,7-Sep-09,Arsenic
83531,1026434,1.0,Sakda,7-Sep-09,Arsenic
83741,1020787,1.2,Kannika,9-Sep-09,Arsenic
83786,1021881,1.4,Kannika,9-Sep-09,Arsenic
83831,1023038,1.5,Kannika,9-Sep-09,Arsenic
83973,1006158,1.0,Chai,22-Sep-09,Arsenic
84042,1007546,1.0,Chai,22-Sep-09,Arsenic
84085,1008908,0.91,Chai,22-Sep-09,Arsenic
84154,1009784,0.83,Somchair,24-Sep-09,Arsenic
84530,1024285,0.91,Sakda,8-Oct-09,Arsenic
84572,1025406,0.95,Sakda,8-Oct-09,Arsenic
84614,1026554,0.97,Sakda,8-Oct-09,Arsenic
84662,1020852,0.77,Kannika,10-Oct-09,Arsenic
84704,1021981,0.89,Kannika,10-Oct-09,Arsenic
84746,1023165,0.9,Kannika,10-Oct-09,Arsenic
84778,1011566,1.0,Achara,11-Oct-09,Arsenic
84815,1006262,0.91,Chai,19-Oct-09,Arsenic
84885,1007624,0.92,Chai,19-Oct-09,Arsenic
84955,1009012,0.95,Chai,19-Oct-09,Arsenic
85240,1009873,1.1,Somchair,30-Oct-09,Arsenic
85309,1010621,0.88,Busarakhan,30-Oct-09,Arsenic
85576,1020910,0.55,Kannika,13-Nov-09,Arsenic
85617,1022039,0.62,Kannika,13-Nov-09,Arsenic
85685,1023223,0.5,Kannika,13-Nov-09,Arsenic
85726,1024343,0.82,Sakda,13-Nov-09,Arsenic
85767,1025464,0.7,Sakda,13-Nov-09,Arsenic
85808,1026612,0.78,Sakda,13-Nov-09,Arsenic
85848,1009961,0.87,Somchair,14-Nov-09,Arsenic
85887,1010709,0.89,Busarakhan,14-Nov-09,Arsenic
85927,1006368,0.88,Chai,16-Nov-09,Arsenic
85968,1007730,0.8,Chai,16-Nov-09,Arsenic
86009,1009118,0.79,Chai,16-Nov-09,Arsenic
86060,1011607,0.5,Achara,19-Nov-09,Arsenic
86256,1006462,0.7,Chai,5-Dec-09,Arsenic
86297,1007824,0.65,Chai,5-Dec-09,Arsenic
86338,1009212,0.71,Chai,5-Dec-09,Arsenic
86379,1020968,0.52,Kannika,5-Dec-09,Arsenic
86420,1022124,0.62,Kannika,5-Dec-09,Arsenic
86461,1023281,0.6,Kannika,5-Dec-09,Arsenic
86502,1024401,0.82,Sakda,5-Dec-09,Arsenic
86543,1025522,0.8,Sakda,5-Dec-09,Arsenic
86584,1026670,0.75,Sakda,5-Dec-09,Arsenic
86904,1010018,0.81,Somchair,19-Dec-09,Arsenic
86945,1010766,0.52,Busarakhan,19-Dec-09,Arsenic
87018,1349128,1.0,Kannika,10-Jan-10,Arsenic
87057,1349737,0.93,Kannika,10-Jan-10,Arsenic
87096,1350346,0.9,Kannika,10-Jan-10,Arsenic
87135,1350955,1.2,Sakda,10-Jan-10,Arsenic
87174,1351564,1.0,Sakda,10-Jan-10,Arsenic
87213,1352173,1.0,Sakda,10-Jan-10,Arsenic
87251,1328309,0.5,Achara,16-Jan-10,Arsenic
87312,1341159,0.83,Chai,17-Jan-10,Arsenic
87349,1342363,0.87,Chai,17-Jan-10,Arsenic
87386,1343567,0.91,Chai,17-Jan-10,Arsenic
87445,1326723,1.1,Somchair,24-Jan-10,Arsenic
87484,1327319,0.75,Busarakhan,24-Jan-10,Arsenic
87553,1354602,2.6,Kohsoom,28-Jan-10,Arsenic
87652,1349180,1.1,Kannika,7-Feb-10,Arsenic
87688,1349789,0.89,Kannika,7-Feb-10,Arsenic
87724,1350398,0.97,Kannika,7-Feb-10,Arsenic
87760,1351007,0.95,Sakda,7-Feb-10,Arsenic
87796,1351616,0.78,Sakda,7-Feb-10,Arsenic
87832,1352225,0.9,Sakda,7-Feb-10,Arsenic
87874,1326773,1.3,Somchair,14-Feb-10,Arsenic
87905,1327369,1.4,Busarakhan,14-Feb-10,Arsenic
88032,1354659,2.1,Kohsoom,18-Feb-10,Arsenic
88092,1328355,0.5,Achara,20-Feb-10,Arsenic
88119,1341258,0.92,Chai,20-Feb-10,Arsenic
88150,1342462,0.97,Chai,20-Feb-10,Arsenic
88181,1343666,1.1,Chai,20-Feb-10,Arsenic
88297,1349231,0.95,Kannika,12-Mar-10,Arsenic
88328,1349840,1.0,Kannika,12-Mar-10,Arsenic
88359,1350449,1.0,Kannika,12-Mar-10,Arsenic
88390,1351058,1.2,Sakda,12-Mar-10,Arsenic
88421,1351667,1.4,Sakda,12-Mar-10,Arsenic
88452,1352276,0.9,Sakda,12-Mar-10,Arsenic
88517,1341351,0.81,Chai,18-Mar-10,Arsenic
88548,1342555,0.83,Chai,18-Mar-10,Arsenic
88579,1343759,0.85,Chai,18-Mar-10,Arsenic
88608,1328412,0.5,Achara,19-Mar-10,Arsenic
88635,1326821,1.0,Somchair,20-Mar-10,Arsenic
88666,1327417,0.93,Busarakhan,20-Mar-10,Arsenic
88700,1354716,1.12,Kohsoom,24-Mar-10,Arsenic
88889,1349277,0.98,Kannika,8-Apr-10,Arsenic
88920,1349886,0.99,Kannika,8-Apr-10,Arsenic
88951,1350495,0.9,Kannika,8-Apr-10,Arsenic
88982,1351104,1.3,Sakda,8-Apr-10,Arsenic
89013,1351713,1.1,Sakda,8-Apr-10,Arsenic
89044,1352322,1.3,Sakda,8-Apr-10,Arsenic
89106,1328481,0.5,Achara,16-Apr-10,Arsenic
89133,1341445,0.98,Chai,16-Apr-10,Arsenic
89165,1342649,0.87,Chai,16-Apr-10,Arsenic
89197,1343853,0.85,Chai,16-Apr-10,Arsenic
89253,1326867,1.2,Somchair,18-Apr-10,Arsenic
89283,1327463,1.1,Busarakhan,18-Apr-10,Arsenic
89317,1354773,2.5,Kohsoom,21-Apr-10,Arsenic
89356,1324743,1.6,Boonsri,22-Apr-10,Arsenic
89396,1325477,2.5,Boonsri,22-Apr-10,Arsenic
89436,1326147,1.8,Boonsri,22-Apr-10,Arsenic
89516,1341533,0.93,Chai,9-May-10,Arsenic
89547,1342737,0.9,Chai,9-May-10,Arsenic
89578,1343941,0.87,Chai,9-May-10,Arsenic
89608,1349325,1.4,Kannika,14-May-10,Arsenic
89638,1349934,1.2,Kannika,14-May-10,Arsenic
89668,1350543,1.3,Kannika,14-May-10,Arsenic
89698,1351152,1.5,Sakda,14-May-10,Arsenic
89728,1351761,1.3,Sakda,14-May-10,Arsenic
89758,1352370,0.98,Sakda,14-May-10,Arsenic
89818,1324802,1.9,Boonsri,19-May-10,Arsenic
89856,1325536,2.2,Boonsri,19-May-10,Arsenic
89894,1326206,2.4,Boonsri,19-May-10,Arsenic
89951,1328528,1.3,Achara,20-May-10,Arsenic
89977,1326913,1.3,Somchair,22-May-10,Arsenic
90006,1327509,0.95,Busarakhan,22-May-10,Arsenic
90039,1354831,2.0,Kohsoom,26-May-10,Arsenic
90138,1326965,2.5,Somchair,13-Jun-10,Arsenic
90173,1327561,1.9,Busarakhan,13-Jun-10,Arsenic
90227,1328565,0.8,Achara,17-Jun-10,Arsenic
90259,1341643,1.2,Chai,17-Jun-10,Arsenic
90296,1342847,1.4,Chai,17-Jun-10,Arsenic
90333,1344051,1.4,Chai,17-Jun-10,Arsenic
90369,1349377,1.1,Kannika,19-Jun-10,Arsenic
90405,1349986,0.83,Kannika,19-Jun-10,Arsenic
90441,1350595,0.75,Kannika,19-Jun-10,Arsenic
90477,1351204,1.0,Sakda,19-Jun-10,Arsenic
90513,1351813,0.89,Sakda,19-Jun-10,Arsenic
90549,1352422,0.81,Sakda,19-Jun-10,Arsenic
90584,1324856,2.7,Boonsri,23-Jun-10,Arsenic
90623,1325590,2.9,Boonsri,23-Jun-10,Arsenic
90662,1326260,3.1,Boonsri,23-Jun-10,Arsenic
90701,1354885,2.6,Kohsoom,23-Jun-10,Arsenic
90815,1341741,1.0,Chai,15-Jul-10,Arsenic
90850,1342945,0.97,Chai,15-Jul-10,Arsenic
90885,1344149,0.9,Chai,15-Jul-10,Arsenic
90935,1328619,1.7,Achara,16-Jul-10,Arsenic
90974,1349429,0.98,Kannika,18-Jul-10,Arsenic
91009,1350038,0.98,Kannika,18-Jul-10,Arsenic
91044,1350647,1.0,Kannika,18-Jul-10,Arsenic
91079,1351256,0.9,Sakda,18-Jul-10,Arsenic
91114,1351865,0.95,Sakda,18-Jul-10,Arsenic
91149,1352474,1.0,Sakda,18-Jul-10,Arsenic
91183,1327015,1.3,Somchair,22-Jul-10,Arsenic
91216,1327611,1.2,Busarakhan,22-Jul-10,Arsenic
91421,1354943,2.79,Kohsoom,28-Jul-10,Arsenic
91471,1341835,0.85,Chai,11-Aug-10,Arsenic
91506,1343039,0.73,Chai,11-Aug-10,Arsenic
91541,1344243,0.7,Chai,11-Aug-10,Arsenic
91570,1328658,1.8,Achara,12-Aug-10,Arsenic
91621,1349483,1.1,Kannika,14-Aug-10,Arsenic
91655,1350092,1.2,Kannika,14-Aug-10,Arsenic
91689,1350701,1.1,Kannika,14-Aug-10,Arsenic
91723,1351310,1.2,Sakda,14-Aug-10,Arsenic
91757,1351919,1.1,Sakda,14-Aug-10,Arsenic
91791,1352528,1.1,Sakda,14-Aug-10,Arsenic
92014,1355002,5.0,Kohsoom,26-Aug-10,Arsenic
92052,1327065,1.5,Somchair,28-Aug-10,Arsenic
92084,1327661,1.2,Busarakhan,28-Aug-10,Arsenic
92117,1349535,0.71,Kannika,2-Sep-10,Arsenic
92152,1350144,0.78,Kannika,2-Sep-10,Arsenic
92187,1350753,0.81,Kannika,2-Sep-10,Arsenic
92222,1351362,0.92,Sakda,2-Sep-10,Arsenic
92257,1351971,0.93,Sakda,2-Sep-10,Arsenic
92292,1352580,0.9,Sakda,2-Sep-10,Arsenic
92345,1341930,0.56,Chai,4-Sep-10,Arsenic
92379,1343134,0.72,Chai,4-Sep-10,Arsenic
92413,1344334,0.7,Chai,4-Sep-10,Arsenic
92544,1328714,1.0,Achara,17-Sep-10,Arsenic
92745,1355060,2.8,Kohsoom,29-Sep-10,Arsenic
92784,1327114,0.55,Somchair,30-Sep-10,Arsenic
92817,1327710,0.47,Busarakhan,30-Sep-10,Arsenic
92860,1342033,0.97,Chai,13-Oct-10,Arsenic
92893,1343237,0.9,Chai,13-Oct-10,Arsenic
92926,1344437,0.92,Chai,13-Oct-10,Arsenic
93030,1349587,0.89,Kannika,15-Oct-10,Arsenic
93063,1350196,0.95,Kannika,15-Oct-10,Arsenic
93096,1350805,0.91,Kannika,15-Oct-10,Arsenic
93129,1351414,0.93,Sakda,15-Oct-10,Arsenic
93162,1352023,0.95,Sakda,15-Oct-10,Arsenic
93195,1352632,0.94,Sakda,15-Oct-10,Arsenic
93257,1355119,2.6,Kohsoom,20-Oct-10,Arsenic
93405,1328775,1.5,Achara,22-Oct-10,Arsenic
93454,1327164,0.67,Somchair,29-Oct-10,Arsenic
93487,1327760,0.6,Busarakhan,29-Oct-10,Arsenic
93580,1349637,0.97,Kannika,9-Nov-10,Arsenic
93613,1350246,0.88,Kannika,9-Nov-10,Arsenic
93646,1350855,0.9,Kannika,9-Nov-10,Arsenic
93679,1351464,0.72,Sakda,10-Nov-10,Arsenic
93712,1352073,0.7,Sakda,10-Nov-10,Arsenic
93745,1352682,0.7,Sakda,10-Nov-10,Arsenic
93799,1342132,0.85,Chai,13-Nov-10,Arsenic
93832,1343336,0.89,Chai,13-Nov-10,Arsenic
93865,1344536,0.92,Chai,13-Nov-10,Arsenic
94007,1328816,1.5,Achara,19-Nov-10,Arsenic
94063,1355176,2.3,Kohsoom,24-Nov-10,Arsenic
94132,1327215,1.2,Somchair,27-Nov-10,Arsenic
94165,1327811,0.75,Busarakhan,27-Nov-10,Arsenic
94303,1327265,0.58,Somchair,9-Dec-10,Arsenic
94335,1327861,0.78,Busarakhan,9-Dec-10,Arsenic
94367,1328857,0.5,Achara,11-Dec-10,Arsenic
94396,1342242,0.9,Chai,11-Dec-10,Arsenic
94427,1343446,0.93,Chai,11-Dec-10,Arsenic
94458,1344646,0.81,Chai,11-Dec-10,Arsenic
94489,1349687,0.9,Kannika,11-Dec-10,Arsenic
